Component, CC
edu.umd.cs.findbugs.gui2.MainFrameMenu,4
edu.umd.cs.findbugs.ba.InstanceField,1
edu.umd.cs.findbugs.cloud.db.DriverShim,3
edu.umd.cs.findbugs.ba.npe.RedundantBranch,2
edu.umd.cs.findbugs.mbeans.AnalysisBeanImpl,2
edu.umd.cs.findbugs.xml.XMLAttributeList,4
edu.umd.cs.findbugs.ba.jsr305.FlowValue,2
edu.umd.cs.findbugs.detect.WaitInLoop,2
edu.umd.cs.findbugs.ba.interproc.PropertyDatabase,6
edu.umd.cs.findbugs.classfile.engine.bcel.ReverseDepthFirstSearchFactory,2
edu.umd.cs.findbugs.detect.NoteCheckReturnValue,6
edu.umd.cs.findbugs.ba.URLClassPath,3
edu.umd.cs.findbugs.gui2.Util,5
edu.umd.cs.findbugs.util.AnyTypeMatcher,2
edu.umd.cs.findbugs.classfile.IAnalysisEngine,2
edu.umd.cs.findbugs.ba.CompactLocationNumbering,2
edu.umd.cs.findbugs.util.Archive,2
edu.umd.cs.findbugs.ba.interproc.package-info,1
edu.umd.cs.findbugs.classfile.impl.AnalysisCache,10
edu.umd.cs.findbugs.graph.VisitationTimeComparator,2
edu.umd.cs.findbugs.AppVersion,3
edu.umd.cs.findbugs.detect.FindNonSerializableStoreIntoSession,5
edu.umd.cs.findbugs.workflow.CountByPackagePrefix,7
edu.umd.cs.findbugs.ba.AbstractDataflow,2
edu.umd.cs.findbugs.gui2.ViewFilter,36
edu.umd.cs.findbugs.FirstPassDetector,3
edu.umd.cs.findbugs.detect.MutableStaticFields,5
edu.umd.cs.findbugs.workflow.PrintAppVersion,4
edu.umd.cs.findbugs.annotations.DesireWarning,9
edu.umd.cs.findbugs.cloud.CloudPluginBuilder,4
edu.umd.cs.findbugs.gui2.RecentMenu,4
edu.umd.cs.findbugs.detect.RedundantInterfaces,2
edu.umd.cs.findbugs.annotations.Nullable,3
edu.umd.cs.findbugs.tools.junit.JUnitJarRunner,6
edu.umd.cs.findbugs.classfile.engine.bcel.ReturnPathDataflowFactory,2
edu.umd.cs.findbugs.ba.ca.package-info,2
edu.umd.cs.findbugs.ba.ReversePostOrder,2
edu.umd.cs.findbugs.classfile.Global,2
edu.umd.cs.findbugs.ba.StackDepthAnalysis,2
edu.umd.cs.findbugs.anttask.ConvertXmlToTextTask,3
edu.umd.cs.findbugs.classfile.engine.ClassDataAnalysisEngine,2
edu.umd.cs.findbugs.anttask.SetBugDatabaseInfoTask,3
edu.umd.cs.findbugs.ba.jsr305.ReturnTypeAnnotationLookupResult,2
edu.umd.cs.findbugs.ba.generic.GenericObjectType,11
edu.umd.cs.findbugs.classfile.analysis.ClassNameAndSuperclassInfo,4
edu.umd.cs.findbugs.cloud.SignInCancelledException,2
edu.umd.cs.findbugs.classfile.impl.DelegatingCodeBaseEntry,2
edu.umd.cs.findbugs.DetectorFactoryChooser,2
edu.umd.cs.findbugs.visitclass.PrintClass,6
edu.umd.cs.findbugs.ba.npe.IsNullValueFrameModelingVisitor,9
edu.umd.cs.findbugs.util.NotImplementedYetException,3
edu.umd.cs.findbugs.detect.NoteUnconditionalParamDerefs,6
edu.umd.cs.findbugs.classfile.IErrorLogger,2
edu.umd.cs.findbugs.ba.ch.InterproceduralCallGraph,2
edu.umd.cs.findbugs.bcel.CFGDetector,3
edu.umd.cs.findbugs.cloud.username.NameLookup,8
edu.umd.cs.findbugs.cloud.username.NoNameLookup,7
edu.umd.cs.findbugs.ba.BlockTypeDataflow,1
edu.umd.cs.findbugs.ba.npe.IsNullValue,6
edu.umd.cs.findbugs.detect.FormatStringChecker,12
edu.umd.cs.findbugs.detect.FindSqlInjectionTest,2
edu.umd.cs.findbugs.gui.BugInstanceGroup,1
edu.umd.cs.findbugs.I18N,13
edu.umd.cs.findbugs.UpdateCheckerTest,9
edu.umd.cs.findbugs.gui2.BugAspects,3
edu.umd.cs.findbugs.ba.DepthFirstSearch,2
edu.umd.cs.findbugs.detect.Noise,8
edu.umd.cs.findbugs.SloppyBugComparator,3
edu.umd.cs.findbugs.xml.XPathFind,3
edu.umd.cs.findbugs.plan.AnalysisPass,2
edu.umd.cs.findbugs.detect.BadUseOfReturnValue,2
edu.umd.cs.findbugs.classfile.engine.bcel.AssertionMethodsFactory,2
edu.umd.cs.findbugs.ba.vna.ValueNumberFrameModelingVisitor,10
edu.umd.cs.findbugs.classfile.IClassAnalysisEngine,2
edu.umd.cs.findbugs.plan.DetectorOrderingConstraint,2
edu.umd.cs.findbugs.gui.AnalysisErrorDialog,2
edu.umd.cs.findbugs.log.YourKitController,8
edu.umd.cs.findbugs.detect.StringConcatenation,3
edu.umd.cs.findbugs.ba.CompoundMethodChooser,2
edu.umd.cs.findbugs.plan.OrderingConstraintException,2
edu.umd.cs.findbugs.gui2.CommentsArea,46
edu.umd.cs.findbugs.detect.FindSelfComparison,21
edu.umd.cs.findbugs.ba.INullnessAnnotationDatabase,3
edu.umd.cs.findbugs.detect.BuildInterproceduralCallGraph,2
edu.umd.cs.findbugs.graph.SearchTreeBuilder,2
edu.umd.cs.findbugs.detect.BuildObligationPolicyDatabase,17
edu.umd.cs.findbugs.ba.bcp.Binding,2
edu.umd.cs.findbugs.classfile.ICodeBaseLocator,2
edu.umd.cs.findbugs.detect.FindFloatEquality,4
edu.umd.cs.findbugs.ByteCodePatternDetector,2
edu.umd.cs.findbugs.ba.npe.NonNullParamPropertyTest,4
edu.umd.cs.findbugs.workflow.BugHistory,7
edu.umd.cs.findbugs.SourceLineAnnotation,14
edu.umd.cs.findbugs.cloud.UserDesignation,4
edu.umd.cs.findbugs.StartTime,3
edu.umd.cs.findbugs.detect.FindNakedNotify,2
edu.umd.cs.findbugs.ba.interproc.FieldPropertyDatabase,4
edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation,8
edu.umd.cs.findbugs.ba.ResourceValueFrameModelingVisitor,2
edu.umd.cs.findbugs.xml.XMLOutputUtil,4
edu.umd.cs.findbugs.gui2.GUI2CommandLine,5
edu.umd.cs.findbugs.FieldWarningSuppressor,2
edu.umd.cs.findbugs.ba.DataflowAnalysisException,2
edu.umd.cs.findbugs.BugAnnotationVisitor,1
edu.umd.cs.findbugs.detect.SynchronizeOnClassLiteralNotGetClass,2
edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess,3
edu.umd.cs.findbugs.classfile.impl.ClassFactory,3
edu.umd.cs.findbugs.detect.TestASM,5
edu.umd.cs.findbugs.classfile.impl.FilesystemCodeBaseLocator,2
edu.umd.cs.findbugs.ba.JavaClassAndMethod,2
edu.umd.cs.findbugs.Detector,2
edu.umd.cs.findbugs.ml.SplitCamelCaseIdentifierTest,3
edu.umd.cs.findbugs.classfile.engine.bcel.ForwardTypeQualifierDataflowFactoryFactory,2
edu.umd.cs.findbugs.detect.BadAppletConstructor,2
edu.umd.cs.findbugs.detect.StreamFactory,2
edu.umd.cs.findbugs.detect.LockedFields,4
edu.umd.cs.findbugs.ba.type.NullType,4
edu.umd.cs.findbugs.ba.bcp.OneVariableInstruction,2
edu.umd.cs.findbugs.FieldAnnotation,8
edu.umd.cs.findbugs.ba.AbstractDominatorsAnalysis,2
edu.umd.cs.findbugs.BugAnnotationUtil,2
edu.umd.cs.findbugs.ba.bcp.package-info,2
edu.umd.cs.findbugs.DetectorToDetector2Adapter,3
edu.umd.cs.findbugs.classfile.IClassPathBuilder,2
edu.umd.cs.findbugs.ba.StackDepth,2
edu.umd.cs.findbugs.ba.InvalidBytecodeException,2
edu.umd.cs.findbugs.detect.InstantiateStaticClass,3
edu.umd.cs.findbugs.Version,39
edu.umd.cs.findbugs.classfile.IScannableCodeBase,2
edu.umd.cs.findbugs.graph.Transpose,2
edu.umd.cs.findbugs.graph.SearchTree,2
edu.umd.cs.findbugs.ba.EqualsKindSummary,3
edu.umd.cs.findbugs.detect.IDivResultCastToDouble,3
edu.umd.cs.findbugs.UsageTrackerTest,5
edu.umd.cs.findbugs.AddMessages,5
edu.umd.cs.findbugs.detect.NullDerefProperty,8
edu.umd.cs.findbugs.bcel.PreorderDetector,2
edu.umd.cs.findbugs.ba.AnalysisContext,21
edu.umd.cs.findbugs.detect.OverridingEqualsNotSymmetrical,10
edu.umd.cs.findbugs.ba.bcp.ByteCodePattern,2
edu.umd.cs.findbugs.ba.ca.CallListAnalysis,3
edu.umd.cs.findbugs.NoOpFindBugsProgress,2
edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass,12
edu.umd.cs.findbugs.detect.FindSleepWithLockHeld,3
edu.umd.cs.findbugs.detect.NumberConstructor,5
edu.umd.cs.findbugs.workflow.TestingGround,7
edu.umd.cs.findbugs.classfile.engine.ClassParserUsingASM,19
edu.umd.cs.findbugs.gui2.FindBugsLayoutManagerFactory,2
edu.umd.cs.findbugs.annotations.When,2
edu.umd.cs.findbugs.annotations.CleanupObligation,2
edu.umd.cs.findbugs.ba.bcp.IfNull,2
edu.umd.cs.findbugs.ba.constant.Constant,2
edu.umd.cs.findbugs.plan.ReportingDetectorFactorySelector,2
edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder,21
edu.umd.cs.findbugs.VersionInsensitiveBugComparator,3
edu.umd.cs.findbugs.gui2.GUISaveState,9
edu.umd.cs.findbugs.ba.Dataflow,7
edu.umd.cs.findbugs.ba.ResourceValueAnalysis,3
edu.umd.cs.findbugs.classfile.engine.ClassInfoAnalysisEngine,5
edu.umd.cs.findbugs.detect.FieldItemSummary,10
edu.umd.cs.findbugs.CallGraphEdge,1
edu.umd.cs.findbugs.ba.npe.ReturnPathTypeDataflow,2
edu.umd.cs.findbugs.ba.ResourceValueFrame,2
edu.umd.cs.findbugs.ba.type.ExtendedTypes,2
edu.umd.cs.findbugs.detect.StreamFrameModelingVisitor,2
edu.umd.cs.findbugs.ba.npe2.AcmpCondition,2
edu.umd.cs.findbugs.ba.vna.MergeTree,2
edu.umd.cs.findbugs.detect.StartInConstructor,4
edu.umd.cs.findbugs.detect.SynchronizingOnContentsOfFieldToProtectField,5
edu.umd.cs.findbugs.ba.obl.ObligationAcquiredOrReleasedInLoopException,2
edu.umd.cs.findbugs.cloud.DBCloud,98
edu.umd.cs.findbugs.classfile.engine.bcel.CompactLocationNumberingFactory,2
edu.umd.cs.findbugs.detect.DontCatchIllegalMonitorStateException,2
edu.umd.cs.findbugs.classfile.analysis.AnnotatedObject,3
edu.umd.cs.findbugs.gui2.MainFrameLoadSaveHelper,4
edu.umd.cs.findbugs.sourceViewer.NumberedEditorKit,2
edu.umd.cs.findbugs.classfile.engine.bcel.ExceptionSetFactoryFactory,2
edu.umd.cs.findbugs.classfile.engine.bcel.ValueNumberDataflowFactory,3
edu.umd.cs.findbugs.detect.EqualsOperandShouldHaveClassCompatibleWithThis,8
edu.umd.cs.findbugs.ba.vna.ValueNumberAnalysisFeatures,2
edu.umd.cs.findbugs.ba.npe.IsNullValueFrame,6
edu.umd.cs.findbugs.util.JavaWebStart,5
edu.umd.cs.findbugs.ba.AbstractBlockOrder,3
edu.umd.cs.findbugs.anttask.UnionBugs,4
edu.umd.cs.findbugs.detect.RepeatedConditionals,2
edu.umd.cs.findbugs.ba.TargetEnumeratingVisitor,2
edu.umd.cs.findbugs.ba.EdgeChooser,2
edu.umd.cs.findbugs.ba.npe.ReturnPathTypeTest,2
edu.umd.cs.findbugs.classfile.engine.ClassNameAndSuperclassInfoAnalysisEngine,2
edu.umd.cs.findbugs.ba.DebugRepositoryLookupFailureCallback,3
edu.umd.cs.findbugs.ba.package-info,2
edu.umd.cs.findbugs.detect.FindFinalizeInvocations,2
edu.umd.cs.findbugs.ba.AbstractMethod,7
edu.umd.cs.findbugs.ba.npe.DerefFinder,4
edu.umd.cs.findbugs.filter.FieldMatcher,4
edu.umd.cs.findbugs.detect.FindBugsSummaryStats,3
edu.umd.cs.findbugs.ba.vna.package-info,2
edu.umd.cs.findbugs.classfile.IClassFactory,3
edu.umd.cs.findbugs.BugAnnotationWithSourceLines,3
edu.umd.cs.findbugs.graph.GraphEdge,2
edu.umd.cs.findbugs.ba.npe.UsagesRequiringNonNullValues,3
edu.umd.cs.findbugs.ba.jsr305.TypeQualifierAnnotationLookupResult,2
edu.umd.cs.findbugs.workflow.FindSeqNumTest,3
edu.umd.cs.findbugs.Project,51
edu.umd.cs.findbugs.detect.StaticCalendarDetector,7
edu.umd.cs.findbugs.gui.Grouper,1
edu.umd.cs.findbugs.ba.DataflowValueChooser,2
edu.umd.cs.findbugs.graph.StronglyConnectedComponents,2
edu.umd.cs.findbugs.gui2.BugTreeModel,14
edu.umd.cs.findbugs.ba.bcp.LocalVariable,2
edu.umd.cs.findbugs.util.ClassPathUtil,4
edu.umd.cs.findbugs.ba.bcp.PatternElement,3
edu.umd.cs.findbugs.TextUIBugReporter,12
edu.umd.cs.findbugs.BugProperty,2
edu.umd.cs.findbugs.ba.NullnessAnnotation,3
edu.umd.cs.findbugs.InstructionScannerGenerator,2
edu.umd.cs.findbugs.ClassAnnotation,9
edu.umd.cs.findbugs.detect.QuestionableBooleanAssignment,2
edu.umd.cs.findbugs.IFindBugsEngine2,3
edu.umd.cs.findbugs.PackageStats,13
edu.umd.cs.findbugs.gui2.NewProjectWizard,15
edu.umd.cs.findbugs.gui2.DeadBugFilter,2
edu.umd.cs.findbugs.jaif.JAIFScanner,2
edu.umd.cs.findbugs.classfile.engine.asm.ClassNodeAnalysisEngine,2
edu.umd.cs.findbugs.ba.SimplePathEnumerator,2
edu.umd.cs.findbugs.detect.TestDataflowAnalysis,6
edu.umd.cs.findbugs.graph.VertexCombinator,2
edu.umd.cs.findbugs.detect.FindUnrelatedTypesInGenericContainer,54
edu.umd.cs.findbugs.detect.CalledMethods,3
edu.umd.cs.findbugs.detect.DontUseEnum,2
edu.umd.cs.findbugs.ba.obl.ObligationAnalysis,6
edu.umd.cs.findbugs.asm.FBClassReader,3
edu.umd.cs.findbugs.tools.FixIndentation,8
edu.umd.cs.findbugs.cloud.db.IPAddressLookup,3
edu.umd.cs.findbugs.plan.DetectorFactorySelector,2
edu.umd.cs.findbugs.ba.jsr305.Analysis,2
edu.umd.cs.findbugs.AbstractSwingGuiCallback,2
edu.umd.cs.findbugs.jaif.JAIFTokenKind,2
edu.umd.cs.findbugs.util.Bag,3
edu.umd.cs.findbugs.BugRankCategory,6
edu.umd.cs.findbugs.gui2.SorterDialog,7
edu.umd.cs.findbugs.ba.heap.StoreDataflow,1
edu.umd.cs.findbugs.cloud.db.DBCloud,50
edu.umd.cs.findbugs.detect.BuildNonNullAnnotationDatabase,6
edu.umd.cs.findbugs.classfile.UncheckedAnalysisException,2
edu.umd.cs.findbugs.FindBugsMessageFormat,5
edu.umd.cs.findbugs.RecursiveFileSearch,2
edu.umd.cs.findbugs.ba.ReturnPathDataflow,1
edu.umd.cs.findbugs.detect.ReadReturnShouldBeChecked,2
edu.umd.cs.findbugs.filter.ClassMatcher,2
edu.umd.cs.findbugs.log.Profiler,16
edu.umd.cs.findbugs.TigerSubstitutesTest,1
edu.umd.cs.findbugs.ba.npe.PointerUsageRequiringNonNullValue,4
edu.umd.cs.findbugs.workflow.ObfuscateBugs,5
edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder,5
edu.umd.cs.findbugs.log.LogSync,4
edu.umd.cs.findbugs.LaunchAppropriateUI,7
edu.umd.cs.findbugs.classfile.engine.ClassParser,3
edu.umd.cs.findbugs.detect.NoteCheckReturnValueAnnotations,2
edu.umd.cs.findbugs.classfile.FieldOrMethodName,2
edu.umd.cs.findbugs.io.IO,7
edu.umd.cs.findbugs.bugReporter.SuppressDecorator,3
edu.umd.cs.findbugs.detect.Stream,3
edu.umd.cs.findbugs.detect.UnreadFields,37
edu.umd.cs.findbugs.graph.AbstractDepthFirstSearch,2
edu.umd.cs.findbugs.classfile.engine.bcel.MethodGenFactory,4
edu.umd.cs.findbugs.NoClassesFoundToAnalyzeException,2
edu.umd.cs.findbugs.config.UserPreferencesTest,2
edu.umd.cs.findbugs.ba.ReturnPathAnalysis,2
edu.umd.cs.findbugs.filter.BugMatcher,2
edu.umd.cs.findbugs.JUnitDetectorAdapter,2
edu.umd.cs.findbugs.detect.UnreadFieldsData,1
edu.umd.cs.findbugs.filter.FilterException,1
edu.umd.cs.findbugs.ba.SourceFinder,20
edu.umd.cs.findbugs.ba.Hierarchy2,17
edu.umd.cs.findbugs.DetectorFactoryCollection,61
edu.umd.cs.findbugs.filter.AndMatcher,2
edu.umd.cs.findbugs.UseAnnotationDatabase,2
edu.umd.cs.findbugs.MethodWarningSuppressor,2
edu.umd.cs.findbugs.detect.DeadLocalStoreProperty,4
edu.umd.cs.findbugs.BugCode,3
edu.umd.cs.findbugs.detect.ConfusedInheritance,2
edu.umd.cs.findbugs.detect.MethodReturnCheck,12
edu.umd.cs.findbugs.bcel.BCELUtil,4
edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis,3
edu.umd.cs.findbugs.InstructionScannerDriver,2
edu.umd.cs.findbugs.detect.FindBadForLoop,2
edu.umd.cs.findbugs.ba.LiveLocalStoreAnalysis,3
edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBaseEntry,3
edu.umd.cs.findbugs.detect.CheckExpectedWarnings,23
edu.umd.cs.findbugs.ba.ch.InheritanceGraphVisitor,2
edu.umd.cs.findbugs.workflow.CloudSyncAndReport,6
