Component, CC
java.edu.umd.cs.findbugs.ba.ReturnPathAnalysis,3
java.edu.umd.cs.findbugs.filter.BugMatcher,2
junit.edu.umd.cs.findbugs.JUnitDetectorAdapter,2
gui.edu.umd.cs.findbugs.gui2.Driver,13
java.edu.umd.cs.findbugs.detect.UnreadFieldsData,1
java.edu.umd.cs.findbugs.filter.FilterException,1
java.edu.umd.cs.findbugs.ba.SourceFinder,20
java.edu.umd.cs.findbugs.ba.Hierarchy2,19
java.edu.umd.cs.findbugs.DetectorFactoryCollection,64
java.edu.umd.cs.findbugs.filter.AndMatcher,2
java.edu.umd.cs.findbugs.UseAnnotationDatabase,2
java.edu.umd.cs.findbugs.MethodWarningSuppressor,2
java.edu.umd.cs.findbugs.detect.DeadLocalStoreProperty,5
java.edu.umd.cs.findbugs.BugCode,3
java.edu.umd.cs.findbugs.detect.ConfusedInheritance,2
java.edu.umd.cs.findbugs.detect.MethodReturnCheck,15
java.edu.umd.cs.findbugs.bcel.BCELUtil,7
java.edu.umd.cs.findbugs.ba.BasicAbstractDataflowAnalysis,3
java.edu.umd.cs.findbugs.InstructionScannerDriver,2
java.edu.umd.cs.findbugs.detect.FindBadForLoop,2
java.edu.umd.cs.findbugs.ba.LiveLocalStoreAnalysis,3
java.edu.umd.cs.findbugs.classfile.impl.DirectoryCodeBaseEntry,3
java.edu.umd.cs.findbugs.detect.CheckExpectedWarnings,29
java.edu.umd.cs.findbugs.ba.ch.InheritanceGraphVisitor,3
java.edu.umd.cs.findbugs.workflow.CloudSyncAndReport,8
java.edu.umd.cs.findbugs.xml.XMLUtil,1
