Component, CC
org.apache.tomcat.util.codec.StringEncoderComparator,1
org.apache.tomcat.util.log.SystemLogHandler,5
javax.websocket.PingMessage,2
org.apache.tomcat.jni.SSLSocket,4
javax.el.ELClass,2
org.apache.catalina.webresources.FileResource,7
org.apache.catalina.core.StandardWrapper,57
org.apache.catalina.loader.WebappClassLoader,132
org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfo,1
org.apache.catalina.tribes.group.interceptors.TcpFailureDetector,14
org.apache.tomcat.util.bcel.classfile.StackMap,18
javax.websocket.DefaultServerConfiguration,3
org.apache.tomcat.websocket.server.DefaultServerEndpointConfigurator,7
org.apache.el.parser.AstLessThanEqual,3
org.apache.tomcat.jni.socket.AprSocketContext,14
org.apache.catalina.core.ApplicationJspConfigDescriptor,4
org.apache.catalina.storeconfig.StoreFactoryBase,6
org.apache.catalina.deploy.FilterMap,9
org.apache.tomcat.util.descriptor.web.MultipartDef,1
org.apache.tomcat.dbcp.dbcp2.cpdsadapter.PooledConnectionImpl,2
org.apache.tomcat.websocket.MessagePart,1
org.apache.jasper.el.JasperELResolver,5
org.apache.tomcat.util.http.parser.AstValue,2
org.apache.catalina.webresources.AbstractResourceSet,10
org.apache.catalina.storeconfig.IStoreConfig,6
javax.net.websocket.MessageHandler,2
org.apache.naming.factory.ResourceLinkFactory,5
org.apache.catalina.authenticator.SingleSignOnEntry,6
org.apache.catalina.ha.session.DeltaRequest,12
org.apache.catalina.users.AbstractRole,5
org.apache.tomcat.util.codec.binary.BaseNCodecOutputStream,1
org.apache.catalina.ant.UndeployTask,6
org.apache.catalina.deploy.SecurityRoleRef,4
org.apache.naming.StringManager,7
org.apache.catalina.ContainerListener,5
javax.servlet.http.HttpSessionAttributeListener,3
org.apache.catalina.realm.JDBCRealm,19
org.apache.tomcat.dbcp.dbcp2.BasicDataSourceMXBean,1
org.apache.catalina.Lifecycle,17
org.apache.tomcat.util.http.fileupload.ByteArrayOutputStream,5
org.apache.tomcat.util.descriptor.XmlIdentifiers,2
org.apache.catalina.Host,16
org.apache.tomcat.util.descriptor.DigesterFactory,9
javax.el.ListELResolver,12
org.apache.catalina.tribes.io.XByteBuffer,12
org.apache.catalina.ha.backend.Sender,2
org.apache.naming.factory.SendMailFactory,7
org.apache.jasper.compiler.TagFileProcessor,17
org.apache.catalina.deploy.ResourceBase,10
org.apache.tomcat.util.http.fileupload.FileUpload,5
org.apache.catalina.tribes.transport.bio.util.SingleRemoveSynchronizedAddLock,5
org.apache.tomcat.util.http.fileupload.ThresholdingOutputStream,4
org.apache.catalina.storeconfig.StoreAppender,6
org.apache.catalina.ssi.ByteArrayServletOutputStream,8
org.apache.catalina.Server,13
org.apache.tomcat.util.bcel.classfile.ConstantClass,11
org.apache.tomcat.util.descriptor.tld.TldRuleSet,5
org.apache.naming.resources.DirContextURLConnection,13
javax.servlet.ServletContextListener,3
org.apache.naming.resources.DirContextURLStreamHandlerFactory,5
org.apache.jasper.compiler.Localizer,6
javax.net.websocket.ServerEndpointConfiguration,2
org.apache.el.parser.AstLambdaExpressionOrInvocation,5
org.apache.catalina.mbeans.ContextResourceLinkMBean,9
org.apache.coyote.http11.OutputFilter,5
org.apache.tomcat.jni.Directory,4
javax.servlet.ServletContextAttributeEvent,5
org.apache.catalina.users.MemoryUser,7
org.apache.catalina.mbeans.ClassNameMBean,4
javax.websocket.server.ServerApplicationConfiguration,3
org.apache.tomcat.util.bcel.util.ByteSequence,4
org.apache.tomcat.util.http.ContentType,2
org.apache.tomcat.util.digester.CallMethodRule,6
org.apache.tomcat.util.http.parser.AstType,2
org.apache.catalina.storeconfig.NamingResourcesSF,7
org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolMXBean,6
org.apache.tomcat.util.bcel.classfile.LocalVariableTable,20
org.apache.tomcat.util.bcel.classfile.Signature,15
org.apache.tomcat.websocket.BackgroundProcess,1
javax.net.websocket.Decoder,2
org.apache.catalina.ant.VminfoTask,1
org.apache.catalina.ha.ClusterRuleSet,8
org.apache.catalina.storeconfig.PersistentManagerSF,5
org.apache.catalina.ant.jmx.JMXAccessorGetTask,5
org.apache.tomcat.util.codec.binary.Base64,5
org.apache.catalina.connector.ClientAbortException,6
org.apache.catalina.websocket.WsInputStream,26
org.apache.catalina.core.ApplicationServletRegistration,10
org.apache.catalina.deploy.Injectable,4
javax.persistence.PersistenceProperty,2
org.apache.catalina.tribes.io.BufferPool15Impl,4
org.apache.tomcat.websocket.PojoMessageHandlerBasicBinary,3
org.apache.tomcat.util.modeler.ConstructorInfo,2
org.apache.catalina.CatalinaFactory,5
org.apache.coyote.http11.upgrade.UpgradeProcessor,13
javax.servlet.ServletRegistration,4
org.apache.coyote.http11.upgrade.UpgradeNioServletInputStream,3
org.apache.catalina.tribes.util.Arrays,9
org.apache.catalina.websocket.StreamInbound,33
org.apache.jasper.compiler.JarURLResource,5
org.apache.el.parser.Token,4
org.apache.tomcat.util.bcel.classfile.ExceptionTable,15
org.apache.catalina.connector.InputBuffer,22
org.apache.jasper.compiler.TldCache,12
org.apache.catalina.tribes.tipis.Streamable,3
javax.websocket.ContainerProvider,12
org.apache.tomcat.dbcp.dbcp2.cpdsadapter.DriverAdapterCPDS,2
org.apache.coyote.http11.upgrade.AbstractProcessor,9
org.apache.tomcat.util.modeler.FeatureInfo,5
org.apache.catalina.valves.RemoteIpValve,23
org.apache.jasper.compiler.ELFunctionMapper,13
javax.websocket.OnOpen,1
org.apache.tomcat.websocket.PojoMessageHandlerBase,5
org.apache.coyote.http11.upgrade.UpgradeBioServletOutputStream,2
javax.servlet.AsyncContext,7
javax.websocket.server.WebSocketEndpoint,2
org.apache.tomcat.websocket.pojo.PojoMessageHandlerBasicBinary,3
org.apache.catalina.startup.ExpandWar,14
org.apache.tomcat.util.descriptor.web.ContextLocalEjb,3
org.apache.coyote.http11.upgrade.Nio2ServletOutputStream,19
org.apache.el.lang.EvaluationContext,6
org.apache.jasper.tagplugins.jstl.core.Out,9
org.apache.catalina.storeconfig.InstanceListenerSF,4
org.apache.catalina.mbeans.JmxRemoteLifecycleListener,11
javax.el.MethodNotFoundException,3
org.apache.catalina.manager.StatusManagerServlet,11
org.apache.coyote.ajp.AjpProtocol,51
javax.net.websocket.DefaultServerConfiguration,3
javax.net.websocket.Encoder,2
org.apache.catalina.security.Constants,2
org.apache.tomcat.util.digester.RuleSetBase,4
org.apache.tomcat.dbcp.dbcp2.datasources.InstanceKeyDataSourceFactory,2
javax.servlet.descriptor.JspConfigDescriptor,1
javax.servlet.ServletContextAttributeListener,3
org.apache.catalina.deploy.FilterDef,8
org.apache.tomcat.util.bcel.classfile.Method,13
org.apache.catalina.valves.rewrite.RewriteCond,5
org.apache.tomcat.util.codec.Charsets,1
org.apache.coyote.AbstractProtocol,65
org.apache.naming.ResourceEnvRef,6
javax.el.BeanELResolver,28
org.apache.coyote.RequestGroupInfo,2
org.apache.coyote.http11.upgrade.Nio2ServletInputStream,15
org.apache.catalina.startup.WebRuleSet,19
org.apache.tomcat.util.http.fileupload.disk.package-info,4
javax.annotation.sql.DataSourceDefinition,2
org.apache.tomcat.util.http.parser.MediaTypeCache,3
org.apache.catalina.realm.JNDIRealm,41
javax.servlet.jsp.tagext.JspTag,2
org.apache.catalina.deploy.MessageDestination,4
javax.websocket.HandshakeRequest,2
org.apache.tomcat.websocket.server.WsSci,20
org.apache.tomcat.util.descriptor.web.ContextEjb,3
org.apache.tomcat.util.bcel.classfile.EnumElementValue,9
org.apache.tomcat.util.descriptor.web.ErrorPage,3
javax.servlet.jsp.JspEngineInfo,2
org.apache.catalina.ha.deploy.WarWatcher,9
javax.websocket.RemoteEndpoint,10
org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSourceFactory,2
org.apache.tomcat.util.descriptor.web.ServletDef,2
javax.servlet.jsp.el.Expression,3
org.apache.coyote.http11.Http11Processor,123
org.apache.catalina.comet.CometProcessor,3
org.apache.tomcat.util.codec.Decoder,3
org.apache.tomcat.util.http.fileupload.RequestContext,6
org.apache.jasper.compiler.ImplicitTagLibraryInfo,15
org.apache.el.parser.AstAnd,4
javax.servlet.jsp.JspApplicationContext,3
org.apache.tomcat.websocket.WsContainerProvider,2
org.apache.jasper.el.ExpressionImpl,4
javax.servlet.http.Part,6
org.apache.catalina.webresources.CachedResource,13
org.apache.tomcat.util.http.fileupload.FileCleaningTracker,6
org.apache.tomcat.websocket.WsFrame,26
javax.servlet.jsp.tagext.TagFileInfo,3
org.apache.tomcat.websocket.ClientContainerImpl,4
org.apache.tomcat.dbcp.dbcp2.datasources.package-info,2
org.apache.catalina.storeconfig.StoreRegistry,4
org.apache.tomcat.util.net.DispatchType,1
org.apache.catalina.connector.Request,119
org.apache.catalina.ha.session.JvmRouteBinderValve,18
org.apache.tomcat.websocket.AsyncChannelGroupUtil,1
javax.servlet.jsp.tagext.PageData,3
org.apache.juli.logging.Log,3
org.apache.tomcat.websocket.pojo.PojoMessageHandlerPartialBase,6
org.apache.tomcat.util.security.PrivilegedSetTccl,1
org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObject,2
org.apache.tomcat.util.net.jsse.JSSESocketFactory,35
org.apache.tomcat.util.net.jsse.openssl.Encryption,2
org.apache.tomcat.util.http.fileupload.util.Closeable,5
org.apache.tomcat.util.threads.LimitLatch,3
javax.net.websocket.DecodeException,2
org.apache.tomcat.util.descriptor.tld.TagFileXml,1
org.apache.tomcat.spdy.SpdyContextJni,6
org.apache.tomcat.dbcp.pool2.UsageTracking,1
org.apache.tomcat.util.bcel.classfile.ConstantLong,12
org.apache.jasper.el.VariableResolverImpl,4
org.apache.catalina.webresources.AbstractArchiveResource,4
org.apache.tomcat.util.codec.binary.StringUtils,4
org.apache.tomcat.websocket.WsHandshakeResponse,1
org.apache.catalina.loader.WebappLoader,56
org.apache.catalina.deploy.InjectionTarget,5
javax.annotation.sql.DataSourceDefinitions,3
org.apache.tomcat.dbcp.dbcp2.PoolableConnectionMXBean,1
org.apache.catalina.core.JasperListener,7
javax.websocket.server.ServerEndpointConfigurator,2
org.apache.catalina.LifecycleException,6
org.apache.tomcat.websocket.server.package-info,1
org.apache.catalina.ContainerEvent,8
org.apache.tomcat.util.bcel.classfile.Attribute,25
javax.el.ExpressionFactory,16
org.apache.coyote.http11.InternalAprOutputBuffer,35
org.apache.juli.logging.LogFactory,10
org.apache.catalina.tribes.ChannelListener,5
org.apache.tomcat.util.bcel.classfile.RuntimeVisibleParameterAnnotations,9
org.apache.tomcat.util.bcel.classfile.RuntimeInvisibleParameterAnnotations,10
org.apache.tomcat.util.http.parser.TokenMgrError,2
org.apache.naming.NamingServiceMBean,1
org.apache.catalina.tribes.ChannelReceiver,5
org.apache.jasper.tagplugins.jstl.core.ForTokens,3
org.apache.el.parser.AstMapData,3
org.apache.catalina.filters.FailedRequestFilter,2
org.apache.catalina.filters.CsrfPreventionFilter,18
javax.websocket.server.ServerEndpoint,2
org.apache.tomcat.util.net.Constants,1
org.apache.naming.JndiPermission,5
org.apache.tomcat.dbcp.pool2.impl.InterruptibleReentrantLock,5
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator,19
javax.websocket.ClientEndpointConfig,5
org.apache.coyote.http11.upgrade.Nio2Processor,4
org.apache.tomcat.websocket.AsyncChannelWrapper,4
org.apache.jasper.compiler.ScriptingVariabler,5
javax.websocket.ClientContainer,3
org.apache.catalina.storeconfig.StandardContextSF,14
org.apache.tomcat.util.scan.UrlJar,5
org.apache.catalina.storeconfig.WebResourceRootSF,8
org.apache.catalina.websocket.WsHttpServletRequestWrapper,3
org.apache.jasper.compiler.Validator,25
org.apache.tomcat.util.digester.PathCallParamRule,3
org.apache.catalina.session.PersistentManagerBase,37
javax.mail.internet.InternetAddress,2
org.apache.jasper.el.ExpressionEvaluatorImpl,8
org.apache.catalina.authenticator.Constants,8
org.apache.tomcat.util.codec.binary.Base32,1
org.apache.naming.ResourceLinkRef,6
org.apache.catalina.manager.util.ReverseComparator,4
javax.servlet.jsp.tagext.ValidationMessage,4
org.apache.catalina.users.MemoryGroup,5
org.apache.tomcat.dbcp.dbcp2.ConnectionFactory,2
org.apache.tomcat.dbcp.pool2.impl.DefaultPooledObjectInfoMBean,1
org.apache.catalina.core.NamingContextListener,25
org.apache.catalina.storeconfig.GlobalNamingResourcesSF,6
org.apache.tomcat.websocket.server.WsServerContainerProvider,3
org.apache.coyote.ajp.Constants,18
javax.servlet.annotation.HandlesTypes,5
org.apache.catalina.valves.rewrite.RewriteValve,8
org.apache.catalina.mbeans.ContextResourceMBean,8
org.apache.coyote.http11.AbstractHttp11Protocol,40
javax.servlet.ServletRequestListener,1
org.apache.catalina.InstanceListener,4
org.apache.coyote.http11.upgrade.AprServletOutputStream,21
org.apache.catalina.connector.CometEventImpl,7
javax.servlet.ServletContainerInitializer,4
org.apache.catalina.webresources.JarWarResource,7
org.apache.tomcat.jni.Shm,3
org.apache.tomcat.websocket.WsRemoteEndpointBasic,3
org.apache.catalina.Service,11
javax.servlet.annotation.HttpMethodConstraint,2
org.apache.tomcat.util.net.Nio2Channel,7
org.apache.catalina.core.StandardService,29
org.apache.tomcat.dbcp.dbcp2.Utils,2
org.apache.catalina.ha.ClusterMessageBase,7
org.apache.catalina.util.ManifestResource,8
org.apache.tomcat.dbcp.pool2.impl.GenericObjectPool,5
javax.mail.internet.MimePart,2
org.apache.tomcat.websocket.server.WsPerSessionServerEndpointConfig,1
org.apache.catalina.tribes.util.UUIDGenerator,5
org.apache.catalina.ha.ClusterDeployer,10
org.apache.tomcat.util.descriptor.web.JspPropertyGroupDescriptorImpl,3
org.apache.tomcat.util.http.fileupload.servlet.package-info,3
org.apache.catalina.webresources.AbstractResource,5
org.apache.catalina.ssi.SSIStopProcessingException,5
org.apache.el.parser.AstFalse,3
org.apache.jasper.Options,7
org.apache.catalina.tribes.tipis.AbstractReplicatedMap,48
org.apache.jasper.compiler.Generator,39
org.apache.catalina.util.InstanceSupport,5
org.apache.tomcat.util.descriptor.web.FilterMap,3
org.apache.tomcat.util.descriptor.web.ContextResourceLink,3
org.apache.coyote.ajp.AjpNioProcessor,65
org.apache.tomcat.websocket.WsWebSocketContainer,64
org.apache.tomcat.jni.Buffer,3
org.apache.el.parser.AstFloatingPoint,4
org.apache.jasper.compiler.Node,12
org.apache.catalina.valves.SemaphoreValve,8
org.apache.tomcat.InstrumentableClassLoader,2
org.apache.tomcat.util.http.CookieSupport,9
javax.servlet.jsp.tagext.SimpleTagSupport,4
org.apache.tomcat.util.http.fileupload.FileItemHeadersImpl,2
org.apache.catalina.filters.WebdavFixFilter,6
org.apache.catalina.ha.session.BackupManager,35
org.apache.catalina.util.Extension,4
org.apache.el.parser.AstBracketSuffix,3
org.apache.tomcat.util.security.PrivilegedGetTccl,1
org.apache.tomcat.websocket.PojoServerEndpointConfiguration,3
org.apache.catalina.websocket.WebSocketServlet,18
org.apache.catalina.util.Strftime,8
org.apache.tomcat.websocket.WsFrameClient,14
org.apache.catalina.tribes.ByteMessage,7
javax.servlet.WriteListener,4
org.apache.catalina.ha.context.ReplicatedContext,12
org.apache.catalina.startup.NamingRuleSet,6
org.apache.tomcat.dbcp.dbcp2.Constants,1
org.apache.jasper.compiler.TldLocation,6
org.apache.coyote.http11.AbstractNioInputBuffer,4
org.apache.tomcat.websocket.WsRemoteEndpointImplBase,40
javax.el.PropertyNotFoundException,4
org.apache.catalina.startup.ClusterRuleSetFactory,3
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor,11
org.apache.catalina.util.LifecycleSupport,4
org.apache.catalina.webresources.EmptyResource,3
org.apache.tomcat.websocket.server.ServerContainerImpl,17
org.apache.catalina.filters.CorsFilter,2
javax.servlet.MultipartConfigElement,2
org.apache.tomcat.util.net.SocketWrapper,30
org.apache.tomcat.dbcp.pool2.impl.EvictionTimer,1
org.apache.catalina.core.StandardHostValve,27
javax.servlet.descriptor.TaglibDescriptor,1
org.apache.catalina.authenticator.SSLAuthenticator,11
javax.servlet.ServletResponseWrapper,10
org.apache.tomcat.websocket.WsRemoteEndpoint,12
org.apache.catalina.startup.CatalinaProperties,17
org.apache.tomcat.websocket.pojo.PojoMessageHandlerPartialBinary,4
org.apache.catalina.valves.PersistentValve,10
javax.websocket.CloseReason,2
org.apache.tomcat.websocket.pojo.PojoEndpoint,9
org.apache.tomcat.util.digester.AbstractRulesImpl,3
javax.servlet.ServletRequestEvent,6
org.apache.catalina.connector.MapperListener,26
org.apache.catalina.authenticator.BasicAuthenticator,14
org.apache.catalina.deploy.SecurityConstraint,9
org.apache.tomcat.util.modeler.ManagedBean,14
org.apache.tomcat.util.bcel.classfile.ParameterAnnotationEntry,7
org.apache.catalina.Executor,4
org.apache.tomcat.websocket.PojoEndpoint,2
org.apache.tomcat.util.bcel.classfile.LocalVariable,13
org.apache.jasper.compiler.BeanRepository,5
org.apache.coyote.http11.upgrade.UpgradeOutbound,6
org.apache.catalina.tribes.membership.Membership,10
javax.servlet.ServletSecurityElement,5
org.apache.tomcat.util.http.fileupload.ServletFileUpload,2
org.apache.catalina.mapper.Mapper,31
org.apache.tomcat.util.codec.EncoderException,3
org.apache.catalina.deploy.ContextResource,7
org.apache.catalina.core.AsyncListenerWrapper,5
javax.websocket.server.ServerEndpointConfiguration,6
org.apache.catalina.tribes.ChannelMessage,5
org.apache.catalina.util.ContextName,11
org.apache.catalina.deploy.NamingResourcesImpl,6
org.apache.catalina.Container,22
org.apache.el.parser.AstDynamicExpression,3
javax.servlet.jsp.tagext.VariableInfo,4
org.apache.tomcat.util.http.parser.AstParameter,3
org.apache.tomcat.util.net.jsse.openssl.KeyExchange,2
org.apache.el.parser.AstMinus,3
org.apache.jasper.servlet.JasperInitializer,20
javax.websocket.server.ServerEndpointConfig,6
org.apache.catalina.deploy.ApplicationListener,4
org.apache.jasper.compiler.PageDataImpl,9
org.apache.catalina.tribes.ChannelSender,7
org.apache.catalina.mapper.MapperListener,12
org.apache.tomcat.util.http.fileupload.util.mime.package-info,2
org.apache.tomcat.util.bcel.classfile.RuntimeInvisibleAnnotations,14
org.apache.jasper.tagplugins.jstl.core.Remove,3
org.apache.catalina.filters.RequestDumperFilter,5
org.apache.jasper.runtime.HttpJspBase,5
org.apache.tomcat.dbcp.pool2.impl.GenericObjectPoolConfig,2
org.apache.tomcat.websocket.UriTemplate,7
org.apache.tomcat.JarScanType,3
org.apache.tomcat.websocket.PojoMethodMapping,19
org.apache.catalina.ha.session.DeltaSession,34
org.apache.tomcat.dbcp.dbcp2.datasources.SharedPoolDataSource,2
org.apache.catalina.tribes.transport.PooledSender,10
javax.net.websocket.Session,2
javax.mail.PasswordAuthentication,2
org.apache.el.MethodExpressionImpl,8
org.apache.tomcat.util.descriptor.tld.TldResourcePath,5
org.apache.websocket.ServerContainerImpl,1
org.apache.jasper.compiler.Parser,26
org.apache.tomcat.util.http.fileupload.util.LimitedInputStream,8
org.apache.tomcat.util.net.jsse.NioX509KeyManager,3
org.apache.tomcat.websocket.pojo.PojoMessageHandlerPartialText,4
org.apache.coyote.http11.upgrade.UpgradeNioServletOutputStream,2
org.apache.tomcat.websocket.pojo.PojoEndpointServer,3
org.apache.catalina.filters.AddDefaultCharsetFilter,5
org.apache.naming.factory.TransactionFactory,7
javax.servlet.http.HttpUpgradeHandler,2
org.apache.jasper.runtime.PageContextImpl,23
org.apache.jasper.el.ELResolverImpl,10
org.apache.tomcat.websocket.pojo.PojoMethodMapping,46
javax.servlet.ServletRequestAttributeEvent,5
org.apache.coyote.http11.upgrade.UpgradeAprServletInputStream,4
javax.el.MapELResolver,12
org.apache.naming.resources.ProxyDirContext,17
org.apache.catalina.tribes.membership.McastServiceImpl,19
org.apache.el.parser.SimpleNode,7
org.apache.tomcat.util.bcel.classfile.ConstantObject,2
org.apache.catalina.ha.session.Constants,2
org.apache.jasper.xmlparser.TreeNode,7
org.apache.catalina.ssi.SSIServletExternalResolver,11
org.apache.tomcat.util.scan.JarFileUrlNestedJar,2
javax.el.CompositeELResolver,11
org.apache.jasper.xmlparser.XMLString,4
org.apache.coyote.ajp.AjpNio2Protocol,6
org.apache.tomcat.util.bcel.classfile.ClassElementValue,9
org.apache.tomcat.util.codec.BinaryEncoder,3
org.apache.jasper.compiler.ELInterpreter,2
org.apache.el.parser.AstDiv,3
org.apache.catalina.tribes.io.ObjectReader,6
org.apache.tomcat.util.http.fileupload.util.FileItemHeadersImpl,12
org.apache.catalina.connector.Constants,4
org.apache.jasper.el.JspELException,2
org.apache.catalina.webresources.TrackedInputStream,1
org.apache.catalina.valves.StuckThreadDetectionValve,10
org.apache.naming.resources.RecyclableNamingEnumeration,5
org.apache.catalina.ha.session.SessionMessageImpl,10
org.apache.catalina.tribes.transport.bio.BioSender,9
org.apache.catalina.ssi.SSIEcho,6
org.apache.tomcat.util.threads.TaskQueue,9
javax.net.websocket.ClientContainer,2
org.apache.catalina.ssi.SSIFilter,8
org.apache.el.lang.VariableMapperImpl,6
org.apache.tomcat.websocket.PerMessageDeflate,5
org.apache.tomcat.websocket.pojo.PojoMessageHandlerBase,10
org.apache.catalina.startup.WebAnnotationSet,17
org.apache.catalina.webresources.VirtualResource,1
org.apache.jasper.runtime.TagHandlerPool,6
org.apache.catalina.realm.CombinedRealm,14
org.apache.tomcat.jni.BIOCallback,3
org.apache.jasper.tagplugins.jstl.core.When,4
org.apache.catalina.tribes.transport.SenderState,5
org.apache.jasper.compiler.ErrorDispatcher,11
org.apache.el.parser.AstMod,3
javax.el.TypeConverter,2
org.apache.catalina.mbeans.MBeanUtils,45
org.apache.catalina.mbeans.Constants,2
org.apache.catalina.util.XMLWriter,5
org.apache.catalina.ha.tcp.SendMessageData,5
org.apache.catalina.ssi.SSIConditional,5
org.apache.tomcat.dbcp.dbcp2.datasources.PooledConnectionManager,2
javax.servlet.http.HttpSessionContext,5
org.apache.catalina.LifecycleMBeanRegistration,3
org.apache.jasper.runtime.JspContextWrapper,11
org.apache.naming.factory.EjbFactory,9
org.apache.catalina.ha.ClusterListener,9
org.apache.tomcat.websocket.WsServlet,9
org.apache.tomcat.util.http.parser.HttpParser2,5
org.apache.catalina.WebResourceRoot,16
org.apache.catalina.storeconfig.StoreContextAppender,5
org.apache.tomcat.util.modeler.BaseModelMBean,12
org.apache.tomcat.util.net.SecureNio2Channel,21
org.apache.tomcat.util.http.fileupload.FileItem,11
org.apache.tomcat.util.digester.SetRootRule,4
javax.servlet.annotation.WebServlet,3
org.apache.catalina.startup.Tool,10
javax.el.ELContext,13
org.apache.tomcat.jni.Multicast,3
org.apache.coyote.http11.Http11AprProcessor,119
org.apache.tomcat.util.bcel.classfile.ClassFormatException,6
org.apache.tomcat.dbcp.pool2.SwallowedExceptionListener,1
org.apache.tomcat.util.digester.Rule,3
org.apache.catalina.mbeans.ContextMBean,5
org.apache.catalina.core.StandardContext,217
org.apache.tomcat.util.http.parser.ParseException,2
javax.servlet.ServletRequest,13
org.apache.catalina.authenticator.AuthenticatorBase,39
javax.servlet.GenericServlet,7
org.apache.tomcat.util.net.jsse.openssl.Cipher,8
org.apache.juli.logging.UserDataHelper,6
javax.mail.Authenticator,3
org.apache.el.parser.AstFunction,13
org.apache.tomcat.dbcp.pool2.impl.EvictionPolicy,2
org.apache.catalina.authenticator.SavedRequest,7
org.apache.jasper.util.ExceptionUtils,4
org.apache.coyote.ErrorState,1
org.apache.catalina.ha.session.SimpleTcpReplicationManager,4
org.apache.tomcat.util.descriptor.tld.TldParser,8
org.apache.tomcat.util.http.fileupload.disk.DiskFileItemFactory,13
org.apache.catalina.tribes.util.ExecutorFactory,5
org.apache.catalina.storeconfig.ManagerSF,5
org.apache.catalina.ant.JMXGetTask,4
org.apache.catalina.deploy.ContextHandler,6
org.apache.jasper.compiler.SmapStratum,5
org.apache.catalina.authenticator.FormAuthenticator,34
org.apache.catalina.ha.session.SerializablePrincipal,10
org.apache.tomcat.util.bcel.classfile.ConstantInvokeDynamic,8
org.apache.tomcat.spdy.CompressDeflater6,6
javax.websocket.server.ServerEndpointConfigurationBuilder,3
org.apache.tomcat.util.net.Nio2Endpoint,30
org.apache.el.util.ReflectionUtil,15
org.apache.tomcat.util.http.fileupload.Closeable,1
org.apache.tomcat.dbcp.dbcp2.BasicDataSource,2
org.apache.tomcat.websocket.pojo.PojoMessageHandlerWholeBinary,11
org.apache.catalina.ant.JKStatusUpdateTask,3
org.apache.tomcat.dbcp.dbcp2.PoolableConnectionFactory,2
org.apache.catalina.connector.Connector,57
org.apache.tomcat.util.net.ServerSocketFactory,4
org.apache.jasper.xmlparser.UCSReader,6
org.apache.jasper.compiler.tagplugin.TagPluginContext,3
org.apache.tomcat.util.descriptor.tld.Tag,3
javax.servlet.http.HttpSessionEvent,4
org.apache.catalina.ant.jmx.JMXAccessorQueryTask,7
org.apache.tomcat.dbcp.dbcp2.DelegatingStatement,2
org.apache.tomcat.jni.socket.AprSocket,12
org.apache.catalina.realm.LockOutRealm,9
org.apache.tomcat.util.digester.ObjectParamRule,3
javax.websocket.OnClose,1
javax.net.websocket.ServerContainer,2
org.apache.tomcat.util.MutableInteger,1
org.apache.catalina.mbeans.ServerLifecycleListener,7
org.apache.tomcat.util.net.jsse.openssl.Authentication,2
org.apache.tomcat.util.bcel.classfile.ConstantPool,14
javax.servlet.jsp.tagext.DynamicAttributes,2
org.apache.tomcat.util.http.parser.SimpleCharStream,2
org.apache.tomcat.jni.PasswordCallback,3
javax.el.FunctionMapper,3
javax.servlet.jsp.PageContext,9
org.apache.catalina.core.DefaultInstanceManager,45
org.apache.catalina.tribes.ErrorHandler,4
org.apache.coyote.spdy.SpdyAprNpnHandler,11
org.apache.catalina.Valve,5
javax.servlet.jsp.tagext.BodyTag,5
org.apache.catalina.core.StandardContextValve,20
org.apache.tomcat.websocket.PojoUriTemplate,2
org.apache.tomcat.util.bcel.Constants,16
org.apache.tomcat.util.http.fileupload.FileItemStream,4
org.apache.catalina.startup.Constants,13
org.apache.jasper.el.JspPropertyNotFoundException,2
org.apache.catalina.tribes.transport.bio.BioReceiver,13
org.apache.tomcat.dbcp.pool2.impl.PooledSoftReference,2
org.apache.jasper.compiler.JspConfig,13
org.apache.catalina.deploy.ApplicationParameter,3
org.apache.catalina.valves.rewrite.RewriteRule,3
org.apache.tomcat.util.bcel.classfile.ConstantInteger,12
org.apache.tomcat.util.collections.MultiMapNamesEnumeration,1
org.apache.tomcat.util.http.parser.AstMediaType,6
org.apache.tomcat.dbcp.pool2.BasePooledObjectFactory,2
org.apache.tomcat.util.http.parser.AstSubType,2
org.apache.catalina.tribes.MessageListener,5
org.apache.websocket.Util,1
org.apache.naming.ResourceRef,5
org.apache.jasper.JspC,40
org.apache.coyote.ActionCode,26
org.apache.tomcat.util.collections.SynchronizedStack,4
org.apache.tomcat.util.http.fileupload.FileItemFactory,4
org.apache.catalina.storeconfig.RealmSF,4
org.apache.catalina.storeconfig.ConnectorSF,6
org.apache.jasper.compiler.WebXml,7
org.apache.catalina.webresources.DirResourceSet,9
org.apache.catalina.users.MemoryUserDatabase,17
javax.el.ELManager,1
org.apache.jasper.xmlparser.ASCIIReader,7
javax.el.Util,12
org.apache.tomcat.websocket.PojoMessageHandlerAsync,3
javax.mail.Session,2
org.apache.tomcat.util.bcel.classfile.InnerClasses,15
org.apache.tomcat.websocket.WsIOException,3
org.apache.tomcat.util.descriptor.web.WebXml,15
org.apache.tomcat.util.threads.TaskThreadFactory,6
org.apache.catalina.websocket.Constants,4
org.apache.catalina.LifecycleListener,6
org.apache.tomcat.util.collections.ManagedConcurrentWeakHashMap,4
org.apache.tomcat.websocket.server.UriTemplate,11
org.apache.catalina.servlets.DefaultServlet,47
org.apache.tomcat.websocket.MessageHandlerResultType,2
